ts_event,open,high,low,close,volume
2026-05-26 15:32:00+00:00,1.34414,1.34425,1.34402,1.34418,0
2026-05-26 15:33:00+00:00,1.34418,1.34426,1.34404,1.34409,0
2026-05-26 15:34:00+00:00,1.3441,1.34417,1.34405,1.34409,0
2026-05-26 15:35:00+00:00,1.34406,1.34418,1.34401,1.34407,0
2026-05-26 15:36:00+00:00,1.34408,1.34409,1.3437,1.34373,0
2026-05-26 15:37:00+00:00,1.34373,1.34389,1.34365,1.34385,0
2026-05-26 15:38:00+00:00,1.34384,1.34385,1.34369,1.34383,0
2026-05-26 15:39:00+00:00,1.34383,1.34385,1.34374,1.34383,0
2026-05-26 15:40:00+00:00,1.34381,1.3439,1.34358,1.34366,0
2026-05-26 15:41:00+00:00,1.34365,1.34385,1.34365,1.34379,0
2026-05-26 15:42:00+00:00,1.3438,1.34391,1.34376,1.34386,0
2026-05-26 15:43:00+00:00,1.34383,1.34388,1.34382,1.34386,0
2026-05-26 15:44:00+00:00,1.34384,1.34394,1.34379,1.34386,0
2026-05-26 15:45:00+00:00,1.34387,1.34393,1.34368,1.3439,0
2026-05-26 15:46:00+00:00,1.3439,1.34397,1.34374,1.34388,0
2026-05-26 15:47:00+00:00,1.34387,1.34399,1.34384,1.34397,0
2026-05-26 15:48:00+00:00,1.34398,1.34402,1.34387,1.34399,0
2026-05-26 15:49:00+00:00,1.34403,1.3441,1.34395,1.34395,0
2026-05-26 15:50:00+00:00,1.34396,1.34399,1.34382,1.34385,0
2026-05-26 15:51:00+00:00,1.34386,1.34399,1.3438,1.34398,0
2026-05-26 15:52:00+00:00,1.34398,1.344,1.34374,1.34377,0
2026-05-26 15:53:00+00:00,1.34378,1.34383,1.34376,1.3438,0
2026-05-26 15:54:00+00:00,1.3438,1.34389,1.34372,1.34387,0
2026-05-26 15:55:00+00:00,1.34387,1.34398,1.34381,1.34387,0
2026-05-26 15:56:00+00:00,1.34387,1.34389,1.34366,1.34374,0
2026-05-26 15:57:00+00:00,1.34375,1.34379,1.34349,1.34359,0
2026-05-26 15:58:00+00:00,1.34359,1.34361,1.34344,1.34352,0
2026-05-26 15:59:00+00:00,1.34353,1.34356,1.34348,1.34356,0
2026-05-26 16:00:00+00:00,1.3436,1.34366,1.34355,1.34358,0
2026-05-26 16:01:00+00:00,1.34357,1.34361,1.34344,1.34357,0
2026-05-26 16:02:00+00:00,1.34358,1.34366,1.34352,1.34363,0
2026-05-26 16:03:00+00:00,1.34363,1.3438,1.34362,1.34365,0
2026-05-26 16:04:00+00:00,1.34366,1.34382,1.34364,1.34379,0
2026-05-26 16:05:00+00:00,1.34377,1.34394,1.34377,1.3439,0
2026-05-26 16:06:00+00:00,1.34389,1.34392,1.34375,1.34377,0
2026-05-26 16:07:00+00:00,1.34384,1.34392,1.34384,1.34392,0
2026-05-26 16:08:00+00:00,1.34393,1.344,1.3439,1.34399,0
2026-05-26 16:09:00+00:00,1.34399,1.34408,1.34397,1.34407,0
2026-05-26 16:10:00+00:00,1.34406,1.3441,1.34392,1.3441,0
2026-05-26 16:11:00+00:00,1.34408,1.34425,1.34408,1.34424,0
2026-05-26 16:12:00+00:00,1.34427,1.34435,1.34409,1.34416,0
2026-05-26 16:13:00+00:00,1.34416,1.34422,1.34408,1.34414,0
2026-05-26 16:14:00+00:00,1.34415,1.3442,1.34412,1.34419,0
2026-05-26 16:15:00+00:00,1.34419,1.34449,1.34419,1.34436,0
2026-05-26 16:16:00+00:00,1.34437,1.34441,1.3443,1.3444,0
2026-05-26 16:17:00+00:00,1.34438,1.34439,1.34428,1.34429,0
2026-05-26 16:18:00+00:00,1.34428,1.34448,1.34428,1.34446,0
2026-05-26 16:19:00+00:00,1.34448,1.34479,1.34447,1.34477,0
2026-05-26 16:20:00+00:00,1.34478,1.34486,1.34469,1.34485,0
2026-05-26 16:21:00+00:00,1.34482,1.34483,1.34455,1.34459,0
2026-05-26 16:22:00+00:00,1.34458,1.34464,1.34455,1.34458,0
2026-05-26 16:23:00+00:00,1.34457,1.34462,1.34455,1.34458,0
2026-05-26 16:24:00+00:00,1.34459,1.34461,1.34453,1.34458,0
2026-05-26 16:25:00+00:00,1.34457,1.3446,1.34439,1.34443,0
2026-05-26 16:26:00+00:00,1.34441,1.34448,1.34438,1.34448,0
2026-05-26 16:27:00+00:00,1.34448,1.34449,1.34445,1.34447,0
2026-05-26 16:28:00+00:00,1.34447,1.3446,1.34447,1.34452,0
2026-05-26 16:29:00+00:00,1.34453,1.34459,1.34449,1.34455,0
2026-05-26 16:30:00+00:00,1.34454,1.34469,1.3445,1.34463,0
2026-05-26 16:31:00+00:00,1.34464,1.34467,1.34458,1.34458,0
2026-05-26 16:32:00+00:00,1.34459,1.34466,1.34457,1.34461,0
2026-05-26 16:33:00+00:00,1.3446,1.34478,1.34452,1.34467,0
2026-05-26 16:34:00+00:00,1.34469,1.34477,1.34467,1.34469,0
2026-05-26 16:35:00+00:00,1.34469,1.3447,1.34456,1.34467,0
2026-05-26 16:36:00+00:00,1.34466,1.34467,1.34436,1.34437,0
2026-05-26 16:37:00+00:00,1.34437,1.34444,1.34429,1.34439,0
2026-05-26 16:38:00+00:00,1.34439,1.34439,1.34429,1.34438,0
2026-05-26 16:39:00+00:00,1.3444,1.34441,1.34431,1.34435,0
2026-05-26 16:40:00+00:00,1.34435,1.34444,1.34429,1.3443,0
2026-05-26 16:41:00+00:00,1.3443,1.3443,1.34412,1.34417,0
2026-05-26 16:42:00+00:00,1.34417,1.34427,1.34416,1.34424,0
2026-05-26 16:43:00+00:00,1.34425,1.34426,1.34416,1.34418,0
2026-05-26 16:44:00+00:00,1.3442,1.3442,1.34407,1.34412,0
2026-05-26 16:45:00+00:00,1.34411,1.34429,1.34406,1.34427,0
2026-05-26 16:46:00+00:00,1.34428,1.34428,1.34397,1.34405,0
2026-05-26 16:47:00+00:00,1.34406,1.34418,1.34405,1.34408,0
2026-05-26 16:48:00+00:00,1.34407,1.3441,1.34396,1.34398,0
2026-05-26 16:49:00+00:00,1.34399,1.34419,1.34399,1.34412,0
2026-05-26 16:50:00+00:00,1.3441,1.34418,1.34404,1.34404,0
2026-05-26 16:51:00+00:00,1.34403,1.3441,1.344,1.34407,0
2026-05-26 16:52:00+00:00,1.34409,1.34414,1.34398,1.34409,0
2026-05-26 16:53:00+00:00,1.34408,1.34419,1.34398,1.34399,0
2026-05-26 16:54:00+00:00,1.34397,1.34408,1.34394,1.34398,0
2026-05-26 16:55:00+00:00,1.34397,1.3441,1.34397,1.3441,0
2026-05-26 16:56:00+00:00,1.34408,1.34415,1.34406,1.34406,0
2026-05-26 16:57:00+00:00,1.34408,1.34414,1.34408,1.34412,0
2026-05-26 16:58:00+00:00,1.34412,1.34414,1.34407,1.34407,0
2026-05-26 16:59:00+00:00,1.34408,1.3441,1.34401,1.34409,0
2026-05-26 17:00:00+00:00,1.34412,1.34418,1.34408,1.34416,0
2026-05-26 17:01:00+00:00,1.34417,1.34429,1.34414,1.3442,0
2026-05-26 17:02:00+00:00,1.34421,1.34424,1.34415,1.34419,0
2026-05-26 17:03:00+00:00,1.3442,1.34428,1.34418,1.34419,0
2026-05-26 17:04:00+00:00,1.34418,1.34425,1.34409,1.34409,0
2026-05-26 17:05:00+00:00,1.34409,1.34418,1.34407,1.34418,0
2026-05-26 17:06:00+00:00,1.34416,1.34433,1.34416,1.34433,0
2026-05-26 17:07:00+00:00,1.34433,1.34444,1.34427,1.3443,0
2026-05-26 17:08:00+00:00,1.3443,1.34441,1.3443,1.34438,0
2026-05-26 17:09:00+00:00,1.3444,1.34453,1.34439,1.34448,0
2026-05-26 17:10:00+00:00,1.34449,1.34466,1.34439,1.34466,0
2026-05-26 17:11:00+00:00,1.34465,1.3448,1.34465,1.34468,0
2026-05-26 17:12:00+00:00,1.34468,1.34478,1.34462,1.34465,0
2026-05-26 17:13:00+00:00,1.34466,1.34468,1.34458,1.3446,0
2026-05-26 17:14:00+00:00,1.34462,1.34465,1.34457,1.34459,0
2026-05-26 17:15:00+00:00,1.34458,1.34469,1.34454,1.34469,0
