ts_event,open,high,low,close,volume
2026-05-22 09:17:00+00:00,159.126,159.141,159.126,159.141,0
2026-05-22 09:18:00+00:00,159.142,159.145,159.136,159.138,0
2026-05-22 09:19:00+00:00,159.138,159.139,159.135,159.137,0
2026-05-22 09:20:00+00:00,159.135,159.144,159.135,159.139,0
2026-05-22 09:21:00+00:00,159.138,159.138,159.127,159.133,0
2026-05-22 09:22:00+00:00,159.132,159.134,159.13,159.132,0
2026-05-22 09:23:00+00:00,159.132,159.133,159.127,159.127,0
2026-05-22 09:24:00+00:00,159.128,159.134,159.128,159.132,0
2026-05-22 09:25:00+00:00,159.131,159.137,159.124,159.125,0
2026-05-22 09:26:00+00:00,159.127,159.128,159.126,159.126,0
2026-05-22 09:27:00+00:00,159.125,159.128,159.124,159.126,0
2026-05-22 09:28:00+00:00,159.127,159.129,159.126,159.126,0
2026-05-22 09:29:00+00:00,159.127,159.139,159.127,159.137,0
2026-05-22 09:30:00+00:00,159.137,159.137,159.13,159.135,0
2026-05-22 09:31:00+00:00,159.133,159.134,159.122,159.123,0
2026-05-22 09:32:00+00:00,159.122,159.125,159.122,159.123,0
2026-05-22 09:33:00+00:00,159.121,159.123,159.114,159.122,0
2026-05-22 09:34:00+00:00,159.123,159.125,159.123,159.124,0
2026-05-22 09:35:00+00:00,159.122,159.122,159.118,159.121,0
2026-05-22 09:36:00+00:00,159.122,159.123,159.118,159.123,0
2026-05-22 09:37:00+00:00,159.124,159.124,159.122,159.123,0
2026-05-22 09:38:00+00:00,159.123,159.125,159.117,159.123,0
2026-05-22 09:39:00+00:00,159.121,159.121,159.114,159.115,0
2026-05-22 09:40:00+00:00,159.115,159.123,159.115,159.115,0
2026-05-22 09:41:00+00:00,159.116,159.119,159.115,159.115,0
2026-05-22 09:42:00+00:00,159.119,159.123,159.119,159.122,0
2026-05-22 09:43:00+00:00,159.122,159.123,159.122,159.122,0
2026-05-22 09:44:00+00:00,159.123,159.125,159.121,159.123,0
2026-05-22 09:45:00+00:00,159.126,159.126,159.119,159.121,0
2026-05-22 09:46:00+00:00,159.121,159.124,159.121,159.122,0
2026-05-22 09:47:00+00:00,159.123,159.123,159.116,159.116,0
2026-05-22 09:48:00+00:00,159.117,159.122,159.117,159.122,0
2026-05-22 09:49:00+00:00,159.122,159.123,159.118,159.12,0
2026-05-22 09:50:00+00:00,159.12,159.12,159.115,159.116,0
2026-05-22 09:51:00+00:00,159.117,159.122,159.115,159.122,0
2026-05-22 09:52:00+00:00,159.123,159.123,159.115,159.115,0
2026-05-22 09:53:00+00:00,159.12,159.12,159.115,159.115,0
2026-05-22 09:54:00+00:00,159.113,159.113,159.103,159.104,0
2026-05-22 09:55:00+00:00,159.103,159.103,159.096,159.099,0
2026-05-22 09:56:00+00:00,159.099,159.102,159.098,159.1,0
2026-05-22 09:57:00+00:00,159.101,159.108,159.082,159.108,0
2026-05-22 09:58:00+00:00,159.107,159.119,159.103,159.114,0
2026-05-22 09:59:00+00:00,159.113,159.113,159.101,159.101,0
2026-05-22 10:00:00+00:00,159.1,159.102,159.095,159.095,0
2026-05-22 10:01:00+00:00,159.096,159.1,159.091,159.093,0
2026-05-22 10:02:00+00:00,159.093,159.096,159.087,159.089,0
2026-05-22 10:03:00+00:00,159.09,159.098,159.089,159.09,0
2026-05-22 10:04:00+00:00,159.091,159.094,159.09,159.09,0
2026-05-22 10:05:00+00:00,159.088,159.09,159.082,159.084,0
2026-05-22 10:06:00+00:00,159.082,159.086,159.079,159.086,0
2026-05-22 10:07:00+00:00,159.087,159.09,159.087,159.088,0
2026-05-22 10:08:00+00:00,159.089,159.089,159.083,159.085,0
2026-05-22 10:09:00+00:00,159.085,159.085,159.082,159.085,0
2026-05-22 10:10:00+00:00,159.085,159.085,159.078,159.081,0
2026-05-22 10:11:00+00:00,159.081,159.086,159.08,159.08,0
2026-05-22 10:12:00+00:00,159.079,159.086,159.079,159.085,0
2026-05-22 10:13:00+00:00,159.086,159.09,159.085,159.089,0
2026-05-22 10:14:00+00:00,159.09,159.098,159.09,159.097,0
2026-05-22 10:15:00+00:00,159.101,159.104,159.1,159.102,0
2026-05-22 10:16:00+00:00,159.103,159.112,159.101,159.103,0
2026-05-22 10:17:00+00:00,159.102,159.102,159.1,159.1,0
2026-05-22 10:18:00+00:00,159.101,159.101,159.091,159.092,0
2026-05-22 10:19:00+00:00,159.092,159.1,159.092,159.096,0
2026-05-22 10:20:00+00:00,159.096,159.111,159.096,159.111,0
2026-05-22 10:21:00+00:00,159.108,159.11,159.105,159.108,0
2026-05-22 10:22:00+00:00,159.104,159.104,159.09,159.098,0
2026-05-22 10:23:00+00:00,159.098,159.102,159.098,159.1,0
2026-05-22 10:24:00+00:00,159.101,159.101,159.096,159.096,0
2026-05-22 10:25:00+00:00,159.097,159.1,159.097,159.1,0
2026-05-22 10:26:00+00:00,159.101,159.11,159.101,159.102,0
2026-05-22 10:27:00+00:00,159.101,159.102,159.097,159.099,0
2026-05-22 10:28:00+00:00,159.099,159.099,159.098,159.099,0
2026-05-22 10:29:00+00:00,159.1,159.111,159.1,159.111,0
2026-05-22 10:30:00+00:00,159.109,159.111,159.103,159.107,0
2026-05-22 10:31:00+00:00,159.108,159.121,159.108,159.116,0
2026-05-22 10:32:00+00:00,159.117,159.123,159.116,159.122,0
2026-05-22 10:33:00+00:00,159.12,159.122,159.115,159.121,0
2026-05-22 10:34:00+00:00,159.121,159.132,159.12,159.128,0
2026-05-22 10:35:00+00:00,159.125,159.132,159.113,159.114,0
2026-05-22 10:36:00+00:00,159.116,159.122,159.116,159.12,0
2026-05-22 10:37:00+00:00,159.12,159.121,159.115,159.115,0
2026-05-22 10:38:00+00:00,159.113,159.119,159.113,159.115,0
2026-05-22 10:39:00+00:00,159.113,159.115,159.112,159.114,0
2026-05-22 10:40:00+00:00,159.115,159.115,159.114,159.115,0
2026-05-22 10:41:00+00:00,159.115,159.121,159.115,159.115,0
2026-05-22 10:42:00+00:00,159.116,159.123,159.114,159.122,0
2026-05-22 10:43:00+00:00,159.124,159.124,159.113,159.115,0
2026-05-22 10:44:00+00:00,159.116,159.121,159.114,159.121,0
2026-05-22 10:45:00+00:00,159.12,159.123,159.118,159.118,0
2026-05-22 10:46:00+00:00,159.117,159.118,159.115,159.115,0
2026-05-22 10:47:00+00:00,159.115,159.122,159.115,159.121,0
2026-05-22 10:48:00+00:00,159.12,159.123,159.116,159.12,0
2026-05-22 10:49:00+00:00,159.12,159.124,159.12,159.124,0
2026-05-22 10:50:00+00:00,159.124,159.125,159.123,159.124,0
2026-05-22 10:51:00+00:00,159.125,159.125,159.123,159.124,0
2026-05-22 10:52:00+00:00,159.124,159.125,159.122,159.125,0
2026-05-22 10:53:00+00:00,159.123,159.123,159.123,159.123,0
2026-05-22 10:54:00+00:00,159.123,159.127,159.123,159.123,0
2026-05-22 10:55:00+00:00,159.124,159.133,159.123,159.124,0
2026-05-22 10:56:00+00:00,159.124,159.129,159.124,159.127,0
2026-05-22 10:57:00+00:00,159.127,159.13,159.123,159.123,0
2026-05-22 10:58:00+00:00,159.126,159.131,159.125,159.125,0
2026-05-22 10:59:00+00:00,159.124,159.124,159.121,159.123,0
2026-05-22 11:00:00+00:00,159.123,159.124,159.122,159.124,0
2026-05-22 11:01:00+00:00,159.124,159.133,159.122,159.128,0
2026-05-22 11:02:00+00:00,159.127,159.133,159.126,159.126,0
2026-05-22 11:03:00+00:00,159.126,159.127,159.126,159.127,0
2026-05-22 11:04:00+00:00,159.127,159.13,159.126,159.127,0
2026-05-22 11:05:00+00:00,159.128,159.133,159.128,159.13,0
2026-05-22 11:06:00+00:00,159.13,159.131,159.121,159.127,0
2026-05-22 11:07:00+00:00,159.127,159.134,159.127,159.133,0
2026-05-22 11:08:00+00:00,159.134,159.134,159.128,159.131,0
2026-05-22 11:09:00+00:00,159.131,159.135,159.131,159.134,0
2026-05-22 11:10:00+00:00,159.138,159.142,159.136,159.136,0
2026-05-22 11:11:00+00:00,159.136,159.14,159.136,159.137,0
2026-05-22 11:12:00+00:00,159.141,159.143,159.135,159.136,0
2026-05-22 11:13:00+00:00,159.136,159.137,159.136,159.137,0
2026-05-22 11:14:00+00:00,159.136,159.142,159.136,159.138,0
2026-05-22 11:15:00+00:00,159.139,159.143,159.136,159.137,0
2026-05-22 11:16:00+00:00,159.136,159.136,159.129,159.131,0
2026-05-22 11:17:00+00:00,159.131,159.131,159.129,159.129,0
2026-05-22 11:18:00+00:00,159.127,159.134,159.127,159.133,0
2026-05-22 11:19:00+00:00,159.132,159.135,159.132,159.135,0
2026-05-22 11:20:00+00:00,159.135,159.135,159.128,159.128,0
2026-05-22 11:21:00+00:00,159.13,159.133,159.13,159.131,0
2026-05-22 11:22:00+00:00,159.133,159.134,159.131,159.132,0
2026-05-22 11:23:00+00:00,159.133,159.133,159.127,159.131,0
2026-05-22 11:24:00+00:00,159.128,159.132,159.128,159.129,0
2026-05-22 11:25:00+00:00,159.129,159.131,159.129,159.13,0
2026-05-22 11:26:00+00:00,159.129,159.129,159.12,159.122,0
2026-05-22 11:27:00+00:00,159.12,159.133,159.12,159.131,0
2026-05-22 11:28:00+00:00,159.132,159.138,159.131,159.134,0
2026-05-22 11:29:00+00:00,159.133,159.135,159.133,159.134,0
2026-05-22 11:30:00+00:00,159.134,159.136,159.132,159.135,0
2026-05-22 11:31:00+00:00,159.135,159.137,159.133,159.135,0
2026-05-22 11:32:00+00:00,159.136,159.141,159.135,159.137,0
2026-05-22 11:33:00+00:00,159.138,159.139,159.135,159.135,0
2026-05-22 11:34:00+00:00,159.133,159.138,159.128,159.135,0
2026-05-22 11:35:00+00:00,159.136,159.136,159.127,159.128,0
2026-05-22 11:36:00+00:00,159.127,159.128,159.118,159.124,0
2026-05-22 11:37:00+00:00,159.124,159.124,159.122,159.124,0
2026-05-22 11:38:00+00:00,159.123,159.127,159.121,159.122,0
2026-05-22 11:39:00+00:00,159.121,159.14,159.117,159.138,0
2026-05-22 11:40:00+00:00,159.138,159.138,159.136,159.137,0
2026-05-22 11:41:00+00:00,159.137,159.138,159.133,159.138,0
2026-05-22 11:42:00+00:00,159.142,159.142,159.137,159.138,0
2026-05-22 11:43:00+00:00,159.136,159.138,159.133,159.136,0
2026-05-22 11:44:00+00:00,159.134,159.134,159.124,159.131,0
2026-05-22 11:45:00+00:00,159.131,159.131,159.122,159.129,0
2026-05-22 11:46:00+00:00,159.129,159.129,159.125,159.129,0
2026-05-22 11:47:00+00:00,159.13,159.131,159.113,159.125,0
2026-05-22 11:48:00+00:00,159.126,159.129,159.123,159.128,0
2026-05-22 11:49:00+00:00,159.128,159.14,159.126,159.132,0
2026-05-22 11:50:00+00:00,159.132,159.138,159.131,159.135,0
2026-05-22 11:51:00+00:00,159.135,159.137,159.129,159.137,0
2026-05-22 11:52:00+00:00,159.136,159.136,159.13,159.131,0
2026-05-22 11:53:00+00:00,159.13,159.133,159.129,159.13,0
2026-05-22 11:54:00+00:00,159.13,159.13,159.129,159.129,0
2026-05-22 11:55:00+00:00,159.127,159.132,159.127,159.129,0
2026-05-22 11:56:00+00:00,159.125,159.133,159.123,159.129,0
2026-05-22 11:57:00+00:00,159.129,159.138,159.117,159.13,0
2026-05-22 11:58:00+00:00,159.132,159.14,159.13,159.136,0
2026-05-22 11:59:00+00:00,159.136,159.141,159.133,159.138,0
2026-05-22 12:00:00+00:00,159.136,159.145,159.133,159.137,0
2026-05-22 12:01:00+00:00,159.136,159.141,159.13,159.137,0
2026-05-22 12:02:00+00:00,159.136,159.139,159.125,159.129,0
2026-05-22 12:03:00+00:00,159.129,159.146,159.129,159.142,0
2026-05-22 12:04:00+00:00,159.145,159.148,159.138,159.145,0
2026-05-22 12:05:00+00:00,159.145,159.147,159.134,159.139,0
2026-05-22 12:06:00+00:00,159.14,159.143,159.138,159.138,0
2026-05-22 12:07:00+00:00,159.14,159.146,159.131,159.142,0
2026-05-22 12:08:00+00:00,159.142,159.142,159.137,159.14,0
2026-05-22 12:09:00+00:00,159.141,159.141,159.14,159.141,0
2026-05-22 12:10:00+00:00,159.139,159.14,159.137,159.138,0
2026-05-22 12:11:00+00:00,159.137,159.138,159.134,159.138,0
2026-05-22 12:12:00+00:00,159.139,159.139,159.06,159.093,0
2026-05-22 12:13:00+00:00,159.093,159.102,159.076,159.09,0
2026-05-22 12:14:00+00:00,159.09,159.11,159.085,159.089,0
2026-05-22 12:15:00+00:00,159.088,159.1,159.078,159.089,0
2026-05-22 12:16:00+00:00,159.089,159.098,159.079,159.092,0
2026-05-22 12:17:00+00:00,159.091,159.109,159.086,159.103,0
2026-05-22 12:18:00+00:00,159.106,159.111,159.094,159.094,0
2026-05-22 12:19:00+00:00,159.095,159.099,159.078,159.087,0
2026-05-22 12:20:00+00:00,159.089,159.108,159.088,159.091,0
2026-05-22 12:21:00+00:00,159.092,159.107,159.09,159.098,0
2026-05-22 12:22:00+00:00,159.098,159.112,159.094,159.103,0
2026-05-22 12:23:00+00:00,159.106,159.115,159.1,159.102,0
2026-05-22 12:24:00+00:00,159.101,159.101,159.089,159.089,0
2026-05-22 12:25:00+00:00,159.09,159.107,159.089,159.097,0
2026-05-22 12:26:00+00:00,159.097,159.112,159.097,159.101,0
2026-05-22 12:27:00+00:00,159.101,159.124,159.101,159.122,0
2026-05-22 12:28:00+00:00,159.121,159.123,159.115,159.115,0
2026-05-22 12:29:00+00:00,159.115,159.123,159.114,159.115,0
2026-05-22 12:30:00+00:00,159.115,159.122,159.112,159.113,0
2026-05-22 12:31:00+00:00,159.114,159.115,159.108,159.115,0
2026-05-22 12:32:00+00:00,159.116,159.124,159.11,159.117,0
2026-05-22 12:33:00+00:00,159.118,159.122,159.103,159.111,0
2026-05-22 12:34:00+00:00,159.111,159.119,159.111,159.111,0
2026-05-22 12:35:00+00:00,159.112,159.116,159.112,159.114,0
2026-05-22 12:36:00+00:00,159.113,159.12,159.112,159.114,0
2026-05-22 12:37:00+00:00,159.114,159.115,159.112,159.114,0
2026-05-22 12:38:00+00:00,159.113,159.113,159.105,159.106,0
2026-05-22 12:39:00+00:00,159.109,159.113,159.101,159.104,0
2026-05-22 12:40:00+00:00,159.104,159.11,159.101,159.104,0
2026-05-22 12:41:00+00:00,159.105,159.105,159.104,159.104,0
2026-05-22 12:42:00+00:00,159.102,159.113,159.102,159.111,0
2026-05-22 12:43:00+00:00,159.112,159.12,159.111,159.114,0
2026-05-22 12:44:00+00:00,159.114,159.114,159.108,159.113,0
2026-05-22 12:45:00+00:00,159.112,159.112,159.098,159.098,0
2026-05-22 12:46:00+00:00,159.099,159.103,159.097,159.1,0
2026-05-22 12:47:00+00:00,159.099,159.103,159.09,159.103,0
2026-05-22 12:48:00+00:00,159.103,159.103,159.1,159.1,0
2026-05-22 12:49:00+00:00,159.101,159.101,159.093,159.1,0
2026-05-22 12:50:00+00:00,159.1,159.104,159.098,159.102,0
2026-05-22 12:51:00+00:00,159.103,159.105,159.1,159.104,0
2026-05-22 12:52:00+00:00,159.105,159.105,159.101,159.103,0
2026-05-22 12:53:00+00:00,159.103,159.103,159.098,159.101,0
2026-05-22 12:54:00+00:00,159.101,159.102,159.091,159.098,0
2026-05-22 12:55:00+00:00,159.098,159.106,159.094,159.104,0
2026-05-22 12:56:00+00:00,159.103,159.114,159.1,159.1,0
2026-05-22 12:57:00+00:00,159.101,159.103,159.096,159.101,0
2026-05-22 12:58:00+00:00,159.101,159.105,159.097,159.097,0
2026-05-22 12:59:00+00:00,159.095,159.1,159.072,159.077,0
2026-05-22 13:00:00+00:00,159.076,159.088,159.064,159.079,0
2026-05-22 13:01:00+00:00,159.078,159.095,159.078,159.089,0
2026-05-22 13:02:00+00:00,159.088,159.097,159.086,159.091,0
2026-05-22 13:03:00+00:00,159.091,159.094,159.075,159.075,0
2026-05-22 13:04:00+00:00,159.076,159.099,159.075,159.088,0
2026-05-22 13:05:00+00:00,159.088,159.088,159.076,159.085,0
2026-05-22 13:06:00+00:00,159.086,159.089,159.084,159.088,0
2026-05-22 13:07:00+00:00,159.087,159.087,159.07,159.074,0
2026-05-22 13:08:00+00:00,159.075,159.076,159.069,159.069,0
2026-05-22 13:09:00+00:00,159.074,159.075,159.014,159.015,0
2026-05-22 13:10:00+00:00,159.014,159.043,159.013,159.022,0
2026-05-22 13:11:00+00:00,159.023,159.027,158.989,159.002,0
2026-05-22 13:12:00+00:00,159.0,159.017,158.999,159.017,0
2026-05-22 13:13:00+00:00,159.017,159.036,159.004,159.029,0
2026-05-22 13:14:00+00:00,159.029,159.042,159.026,159.031,0
2026-05-22 13:15:00+00:00,159.032,159.04,159.024,159.029,0
2026-05-22 13:16:00+00:00,159.031,159.038,159.026,159.028,0
2026-05-22 13:17:00+00:00,159.027,159.045,159.026,159.039,0
2026-05-22 13:18:00+00:00,159.039,159.04,159.029,159.039,0
